5800.16
1,1,1023,219586,216514,0,178
0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,718
24,1218
25,859
26,812
27,762
28,691
29,734
30,748
31,798
32,879
33,859
34,885
35,930
36,977
37,1041
38,1119
39,1152
40,1295
41,1328
42,1469
43,1574
44,1625
45,1662
46,1717
47,1804
48,1703
49,1709
50,1763
51,1774
52,1771
53,1724
54,1686
55,1656
56,1666
57,1739
58,1598
59,1532
60,1557
61,1532
62,1547
63,1583
64,1553
65,1514
66,1532
67,1530
68,1492
69,1426
70,1468
71,1474
72,1400
73,1418
74,1378
75,1452
76,1359
77,1415
78,1398
79,1413
80,1306
81,1348
82,1354
83,1331
84,1292
85,1272
86,1289
87,1270
88,1218
89,1208
90,1208
91,1228
92,1191
93,1246
94,1177
95,1090
96,1108
97,1112
98,1158
99,1092
100,1063
101,979
102,1021
103,1024
104,1004
105,989
106,963
107,980
108,923
109,955
110,943
111,890
112,881
113,864
114,929
115,863
116,818
117,851
118,801
119,796
120,810
121,837
122,805
123,811
124,768
125,710
126,705
127,733
128,716
129,693
130,757
131,727
132,714
133,711
134,649
135,675
136,639
137,663
138,668
139,691
140,647
141,616
142,612
143,649
144,601
145,639
146,571
147,657
148,599
149,633
150,580
151,613
152,536
153,634
154,540
155,594
156,546
157,587
158,549
159,524
160,518
161,537
162,499
163,500
164,459
165,435
166,494
167,457
168,438
169,393
170,433
171,380
172,369
173,413
174,413
175,429
176,419
177,436
178,360
179,356
180,381
181,377
182,376
183,348
184,359
185,337
186,352
187,375
188,315
189,342
190,321
191,317
192,316
193,328
194,333
195,282
196,329
197,320
198,360
199,323
200,279
201,316
202,296
203,314
204,281
205,288
206,317
207,289
208,278
209,275
210,282
211,261
212,253
213,283
214,281
215,303
216,285
217,273
218,280
219,299
220,252
221,247
222,263
223,279
224,246
225,239
226,208
227,272
228,247
229,270
230,201
231,247
232,223
233,211
234,211
235,202
236,229
237,202
238,209
239,219
240,208
241,203
242,217
243,226
244,192
245,209
246,196
247,183
248,197
249,174
250,161
251,169
252,191
253,187
254,183
255,164
256,164
257,185
258,193
259,184
260,172
261,180
262,173
263,176
264,159
265,166
266,142
267,159
268,156
269,161
270,163
271,152
272,152
273,159
274,147
275,161
276,155
277,157
278,136
279,152
280,148
281,166
282,147
283,154
284,127
285,156
286,147
287,143
288,150
289,145
290,148
291,158
292,161
293,157
294,130
295,138
296,146
297,146
298,146
299,140
300,136
301,141
302,140
303,133
304,120
305,151
306,148
307,147
308,157
309,137
310,158
311,154
312,156
313,141
314,125
315,146
316,142
317,175
318,147
319,152
320,147
321,143
322,147
323,148
324,146
325,149
326,146
327,155
328,145
329,150
330,137
331,148
332,155
333,138
334,122
335,132
336,135
337,153
338,151
339,141
340,132
341,124
342,140
343,129
344,132
345,132
346,131
347,112
348,125
349,105
350,128
351,108
352,113
353,101
354,106
355,107
356,118
357,107
358,110
359,119
360,132
361,99
362,93
363,113
364,99
365,131
366,109
367,110
368,102
369,116
370,126
371,132
372,119
373,117
374,127
375,127
376,122
377,126
378,158
379,122
380,112
381,111
382,124
383,111
384,116
385,109
386,107
387,93
388,102
389,102
390,108
391,133
392,102
393,90
394,131
395,122
396,107
397,106
398,85
399,111
400,85
401,81
402,86
403,86
404,99
405,86
406,73
407,80
408,90
409,84
410,86
411,81
412,85
413,90
414,86
415,61
416,74
417,95
418,87
419,76
420,80
421,88
422,72
423,81
424,71
425,66
426,64
427,77
428,83
429,60
430,60
431,75
432,96
433,69
434,65
435,73
436,76
437,60
438,64
439,88
440,63
441,78
442,85
443,82
444,63
445,61
446,54
447,66
448,76
449,66
450,74
451,74
452,69
453,74
454,65
455,54
456,52
457,62
458,81
459,75
460,74
461,74
462,62
463,67
464,63
465,70
466,58
467,70
468,61
469,62
470,71
471,64
472,74
473,78
474,68
475,69
476,59
477,73
478,61
479,63
480,56
481,71
482,54
483,61
484,70
485,52
486,78
487,60
488,72
489,67
490,59
491,64
492,57
493,50
494,54
495,63
496,62
497,56
498,55
499,65
500,67
501,64
502,56
503,81
504,51
505,63
506,63
507,54
508,47
509,59
510,38
