Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.96
Start Time:	June 08, 2021, 01:50:19
End Time:	June 08, 2021, 01:50:29
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		1
6		6
7		6
8		2
9		5
10		10
11		12
12		13
13		9
14		25
15		21
16		29
17		31
18		34
19		34
20		34
21		25
22		32
23		27
24		26
25		44
26		34
27		24
28		34
29		27
30		39
31		44
32		39
33		35
34		44
35		36
36		32
37		42
38		39
39		30
40		18
41		22
42		36
43		32
44		31
45		30
46		21
47		34
48		27
49		17
50		18
51		30
52		17
53		18
54		22
55		23
56		24
57		16
58		24
59		24
60		17
61		13
62		19
63		25
64		20
65		15
66		18
67		18
68		21
69		18
70		19
71		24
72		17
73		19
74		14
75		10
76		16
77		13
78		8
79		7
80		6
81		15
82		10
83		13
84		10
85		11
86		13
87		13
88		7
89		4
90		11
91		8
92		7
93		6
94		12
95		16
96		8
97		8
98		9
99		10
100		8
101		5
102		6
103		10
104		6
105		6
106		7
107		7
108		8
109		9
110		4
111		7
112		10
113		8
114		5
115		6
116		4
117		7
118		2
119		3
120		5
121		7
122		4
123		5
124		4
125		3
126		9
127		5
128		0
129		3
130		2
131		6
132		4
133		4
134		3
135		6
136		6
137		3
138		3
139		1
140		4
141		2
142		4
143		2
144		1
145		4
146		3
147		3
148		2
149		6
150		4
151		9
152		4
153		0
154		9
155		4
156		2
157		6
158		1
159		6
160		1
161		0
162		5
163		5
164		8
165		9
166		4
167		4
168		3
169		7
170		4
171		0
172		4
173		3
174		4
175		8
176		5
177		2
178		3
179		5
180		1
181		5
182		6
183		6
184		6
185		2
186		3
187		5
188		1
189		5
190		2
191		0
192		5
193		2
194		6
195		3
196		1
197		0
198		2
199		2
200		4
201		4
202		0
203		3
204		1
205		3
206		0
207		2
208		2
209		1
210		1
211		1
212		2
213		0
214		3
215		1
216		2
217		1
218		1
219		2
220		3
221		1
222		1
223		0
224		0
225		1
226		0
227		1
228		1
229		2
230		2
231		4
232		1
233		2
234		2
235		2
236		1
237		0
238		2
239		1
240		2
241		2
242		2
243		2
244		1
245		2
246		0
247		1
248		1
249		2
250		0
251		5
252		3
253		6
254		2
255		2
256		3
257		5
258		4
259		3
260		3
261		6
262		3
263		5
264		3
265		8
266		2
267		7
268		7
269		7
270		4
271		6
272		2
273		0
274		5
275		3
276		5
277		1
278		5
279		1
280		1
281		4
282		1
283		4
284		0
285		1
286		0
287		1
288		0
289		0
290		2
291		2
292		1
293		1
294		1
295		1
296		0
297		0
298		0
299		2
300		0
301		2
302		1
303		0
304		3
305		1
306		2
307		0
308		3
309		1
310		1
311		1
312		3
313		0
314		1
315		2
316		2
317		2
318		0
319		0
320		2
321		1
322		0
323		1
324		2
325		2
326		1
327		0
328		2
329		3
330		1
331		2
332		0
333		0
334		0
335		0
336		2
337		0
338		0
339		0
340		0
341		0
342		4
343		1
344		1
345		0
346		2
347		2
348		2
349		0
350		0
351		3
352		1
353		2
354		1
355		1
356		0
357		0
358		1
359		1
360		1
361		0
362		0
363		1
364		0
365		0
366		3
367		0
368		0
369		0
370		0
371		0
372		0
373		1
374		0
375		1
376		0
377		1
378		1
379		0
380		0
381		0
382		0
383		0
384		0
385		0
386		0
387		0
388		1
389		0
390		2
391		0
392		0
393		0
394		0
395		0
396		1
397		0
398		0
399		0
400		1
401		0
402		0
403		0
404		0
405		0
406		1
407		0
408		0
409		0
410		0
411		0
412		0
413		1
414		0
415		2
416		0
417		0
418		0
419		1
420		0
421		0
422		2
423		0
424		0
425		0
426		0
427		0
428		0
429		0
430		0
431		1
432		0
433		1
434		0
435		0
436		2
437		2
438		0
439		1
440		1
441		0
442		1
443		1
444		1
445		1
446		1
447		0
448		0
449		1
450		0
451		1
452		0
453		1
454		0
455		0
456		0
457		0
458		1
459		0
460		2
461		0
462		0
463		2
464		0
465		0
466		0
467		1
468		3
469		2
470		3
