Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.94
Start Time:	June 08, 2021, 01:42:07
End Time:	June 08, 2021, 01:42:17
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		5
6		5
7		4
8		9
9		15
10		8
11		22
12		17
13		19
14		22
15		26
16		33
17		34
18		40
19		35
20		44
21		43
22		39
23		42
24		60
25		56
26		52
27		59
28		61
29		65
30		65
31		62
32		51
33		51
34		42
35		44
36		42
37		62
38		48
39		47
40		55
41		51
42		55
43		45
44		51
45		44
46		32
47		35
48		34
49		36
50		46
51		38
52		41
53		22
54		29
55		35
56		29
57		30
58		24
59		27
60		29
61		32
62		32
63		19
64		32
65		26
66		21
67		21
68		28
69		21
70		27
71		22
72		30
73		24
74		29
75		26
76		32
77		26
78		21
79		18
80		13
81		19
82		14
83		23
84		20
85		16
86		16
87		21
88		19
89		16
90		14
91		10
92		15
93		10
94		15
95		18
96		19
97		17
98		16
99		16
100		13
101		9
102		11
103		16
104		10
105		14
106		10
107		6
108		16
109		13
110		13
111		10
112		11
113		6
114		13
115		13
116		15
117		10
118		15
119		6
120		4
121		14
122		7
123		5
124		8
125		9
126		7
127		11
128		11
129		5
130		6
131		8
132		5
133		9
134		5
135		9
136		8
137		5
138		9
139		6
140		8
141		5
142		8
143		8
144		6
145		5
146		3
147		11
148		7
149		4
150		6
151		7
152		6
153		8
154		6
155		6
156		2
157		7
158		6
159		4
160		4
161		10
162		8
163		4
164		6
165		5
166		6
167		6
168		2
169		5
170		6
171		4
172		4
173		6
174		9
175		4
176		5
177		7
178		4
179		3
180		3
181		3
182		2
183		3
184		7
185		8
186		3
187		11
188		8
189		6
190		4
191		3
192		7
193		6
194		3
195		8
196		7
197		4
198		4
199		1
200		3
201		3
202		6
203		1
204		3
205		6
206		5
207		1
208		8
209		4
210		2
211		5
212		8
213		3
214		4
215		4
216		3
217		3
218		2
219		3
220		3
221		0
222		3
223		6
224		6
225		3
226		4
227		4
228		7
229		1
230		1
231		5
232		0
233		3
234		1
235		5
236		1
237		2
238		5
239		4
240		1
241		2
242		7
243		3
244		4
245		4
246		3
247		1
248		1
249		4
250		5
251		6
252		3
253		3
254		6
255		6
256		4
257		6
258		6
259		6
260		7
261		8
262		13
263		5
264		8
265		5
266		2
267		7
268		8
269		11
270		11
271		14
272		5
273		12
274		9
275		5
276		6
277		6
278		3
279		3
280		6
281		4
282		1
283		4
284		1
285		3
286		4
287		2
288		2
289		5
290		3
291		6
292		5
293		3
294		2
295		1
296		1
297		3
298		2
299		2
300		0
301		1
302		1
303		1
304		1
305		2
306		4
307		2
308		5
309		1
310		1
311		7
312		2
313		1
314		1
315		5
316		1
317		5
318		6
319		5
320		6
321		3
322		5
323		4
324		3
325		3
326		2
327		0
328		2
329		4
330		1
331		4
332		1
333		2
334		3
335		2
336		2
337		2
338		0
339		3
340		2
341		2
342		4
343		0
344		2
345		2
346		4
347		1
348		1
349		1
350		0
351		3
352		3
353		1
354		1
355		4
356		0
357		2
358		4
359		1
360		0
361		1
362		1
363		2
364		5
365		0
366		3
367		3
368		3
369		2
370		0
371		3
372		4
373		4
374		4
375		1
376		2
377		2
378		2
379		4
380		0
381		4
382		1
383		1
384		1
385		3
386		3
387		2
388		3
389		2
390		2
391		1
392		3
393		2
394		3
395		2
396		5
397		2
398		5
399		1
400		4
401		1
402		2
403		2
404		0
405		1
406		4
407		4
408		1
409		1
410		0
411		3
412		0
413		2
414		2
415		3
416		2
417		3
418		0
419		2
420		0
421		2
422		7
423		3
424		1
425		2
426		2
427		0
428		0
429		5
430		2
431		2
432		3
433		2
434		1
435		0
436		2
437		3
438		4
439		1
440		2
441		1
442		3
443		2
444		4
445		4
446		3
447		1
448		2
449		6
450		5
451		2
452		2
453		1
454		2
455		3
456		3
457		3
458		4
459		3
460		2
461		1
462		2
463		2
464		3
465		1
466		4
467		2
468		3
469		1
470		3
