Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.95
Start Time:	June 08, 2021, 01:43:19
End Time:	June 08, 2021, 01:43:29
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		1
6		3
7		5
8		8
9		15
10		12
11		15
12		17
13		14
14		28
15		36
16		31
17		40
18		36
19		42
20		38
21		34
22		53
23		54
24		49
25		49
26		57
27		42
28		46
29		48
30		49
31		47
32		44
33		42
34		56
35		43
36		51
37		31
38		35
39		38
40		49
41		46
42		37
43		41
44		38
45		38
46		36
47		42
48		26
49		37
50		26
51		23
52		30
53		30
54		29
55		35
56		17
57		20
58		26
59		30
60		27
61		21
62		27
63		33
64		27
65		20
66		28
67		19
68		17
69		29
70		33
71		17
72		19
73		17
74		27
75		16
76		19
77		19
78		18
79		20
80		19
81		25
82		18
83		10
84		24
85		9
86		15
87		19
88		16
89		16
90		10
91		14
92		5
93		21
94		9
95		8
96		11
97		9
98		11
99		11
100		11
101		11
102		14
103		13
104		13
105		11
106		7
107		13
108		10
109		16
110		11
111		10
112		5
113		8
114		10
115		15
116		10
117		11
118		4
119		5
120		6
121		4
122		6
123		12
124		8
125		8
126		9
127		4
128		10
129		5
130		10
131		9
132		12
133		8
134		8
135		5
136		6
137		3
138		6
139		7
140		10
141		9
142		7
143		7
144		5
145		7
146		6
147		3
148		6
149		3
150		4
151		6
152		6
153		6
154		4
155		4
156		10
157		4
158		5
159		4
160		5
161		9
162		10
163		5
164		5
165		9
166		6
167		3
168		2
169		3
170		3
171		3
172		2
173		4
174		5
175		4
176		5
177		6
178		4
179		6
180		2
181		4
182		7
183		4
184		5
185		5
186		6
187		3
188		8
189		5
190		6
191		4
192		6
193		4
194		5
195		3
196		6
197		5
198		3
199		2
200		4
201		5
202		5
203		4
204		3
205		4
206		6
207		2
208		3
209		3
210		4
211		4
212		5
213		2
214		4
215		4
216		4
217		0
218		4
219		6
220		3
221		6
222		1
223		4
224		0
225		4
226		4
227		5
228		2
229		2
230		5
231		5
232		1
233		3
234		2
235		3
236		3
237		3
238		0
239		2
240		3
241		4
242		1
243		1
244		2
245		4
246		4
247		2
248		1
249		4
250		6
251		3
252		0
253		4
254		1
255		3
256		6
257		6
258		7
259		4
260		3
261		13
262		3
263		11
264		11
265		12
266		7
267		10
268		9
269		7
270		9
271		9
272		5
273		9
274		6
275		4
276		4
277		2
278		3
279		4
280		2
281		3
282		2
283		4
284		4
285		6
286		2
287		3
288		4
289		1
290		1
291		0
292		2
293		3
294		1
295		0
296		1
297		0
298		4
299		2
300		1
301		1
302		3
303		1
304		0
305		3
306		2
307		0
308		1
309		0
310		0
311		4
312		1
313		3
314		0
315		5
316		2
317		2
318		4
319		1
320		2
321		3
322		1
323		3
324		4
325		4
326		2
327		5
328		2
329		4
330		0
331		2
332		1
333		3
334		1
335		1
336		1
337		2
338		3
339		1
340		1
341		1
342		1
343		2
344		2
345		1
346		1
347		2
348		2
349		1
350		2
351		0
352		2
353		2
354		1
355		0
356		1
357		2
358		1
359		3
360		0
361		0
362		1
363		1
364		0
365		1
366		0
367		2
368		0
369		0
370		0
371		1
372		1
373		1
374		3
375		1
376		0
377		2
378		1
379		2
380		2
381		3
382		1
383		0
384		1
385		2
386		4
387		1
388		0
389		0
390		3
391		0
392		0
393		0
394		2
395		2
396		2
397		3
398		1
399		2
400		3
401		3
402		4
403		1
404		0
405		3
406		3
407		0
408		0
409		1
410		1
411		0
412		1
413		3
414		3
415		1
416		4
417		2
418		2
419		2
420		2
421		3
422		0
423		2
424		1
425		1
426		1
427		1
428		0
429		0
430		1
431		2
432		2
433		0
434		3
435		1
436		1
437		1
438		2
439		3
440		1
441		1
442		3
443		0
444		0
445		1
446		1
447		5
448		2
449		6
450		2
451		1
452		3
453		1
454		1
455		2
456		2
457		2
458		2
459		4
460		4
461		5
462		0
463		3
464		2
465		1
466		5
467		2
468		1
469		0
470		1
