Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.92
Start Time:	June 08, 2021, 01:40:55
End Time:	June 08, 2021, 01:41:05
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		4
6		8
7		11
8		9
9		16
10		13
11		18
12		29
13		24
14		21
15		30
16		37
17		31
18		53
19		54
20		46
21		37
22		57
23		63
24		43
25		45
26		51
27		59
28		56
29		47
30		61
31		54
32		47
33		55
34		42
35		47
36		39
37		64
38		52
39		47
40		40
41		48
42		45
43		52
44		51
45		53
46		43
47		44
48		37
49		40
50		29
51		32
52		37
53		40
54		30
55		29
56		40
57		34
58		34
59		37
60		36
61		33
62		21
63		41
64		34
65		34
66		34
67		34
68		26
69		27
70		18
71		24
72		28
73		26
74		34
75		30
76		27
77		16
78		25
79		30
80		19
81		30
82		20
83		22
84		16
85		24
86		21
87		19
88		24
89		25
90		13
91		19
92		24
93		24
94		17
95		15
96		19
97		15
98		10
99		20
100		16
101		16
102		13
103		12
104		17
105		14
106		15
107		17
108		16
109		15
110		11
111		6
112		15
113		11
114		11
115		13
116		12
117		13
118		1
119		12
120		8
121		10
122		10
123		14
124		16
125		9
126		10
127		9
128		8
129		9
130		10
131		11
132		11
133		7
134		5
135		5
136		7
137		6
138		12
139		3
140		12
141		10
142		9
143		9
144		6
145		8
146		9
147		10
148		8
149		9
150		5
151		6
152		7
153		9
154		9
155		5
156		9
157		11
158		10
159		4
160		11
161		10
162		9
163		5
164		11
165		7
166		4
167		2
168		4
169		6
170		7
171		13
172		7
173		5
174		9
175		6
176		1
177		9
178		6
179		11
180		7
181		9
182		5
183		5
184		6
185		10
186		2
187		7
188		4
189		3
190		7
191		7
192		5
193		9
194		6
195		2
196		4
197		3
198		2
199		6
200		7
201		9
202		5
203		5
204		7
205		7
206		4
207		4
208		8
209		3
210		3
211		3
212		8
213		2
214		3
215		5
216		5
217		4
218		4
219		2
220		1
221		4
222		7
223		5
224		2
225		3
226		8
227		6
228		3
229		3
230		9
231		4
232		4
233		3
234		6
235		1
236		4
237		1
238		2
239		3
240		11
241		1
242		1
243		4
244		2
245		3
246		1
247		0
248		5
249		7
250		1
251		3
252		3
253		3
254		3
255		8
256		5
257		9
258		5
259		5
260		4
261		8
262		8
263		7
264		9
265		16
266		13
267		11
268		6
269		5
270		5
271		12
272		13
273		7
274		6
275		7
276		6
277		10
278		4
279		4
280		2
281		4
282		6
283		5
284		3
285		2
286		3
287		1
288		3
289		0
290		4
291		3
292		2
293		1
294		3
295		7
296		3
297		2
298		3
299		0
300		2
301		2
302		2
303		5
304		0
305		2
306		1
307		3
308		6
309		0
310		2
311		2
312		3
313		3
314		5
315		2
316		3
317		3
318		5
319		7
320		3
321		2
322		4
323		1
324		5
325		6
326		2
327		5
328		5
329		1
330		1
331		3
332		3
333		2
334		3
335		4
336		2
337		2
338		3
339		4
340		2
341		1
342		1
343		1
344		4
345		2
346		3
347		4
348		2
349		1
350		2
351		1
352		2
353		0
354		1
355		1
356		2
357		5
358		0
359		3
360		2
361		2
362		4
363		1
364		1
365		0
366		1
367		1
368		2
369		2
370		1
371		1
372		2
373		2
374		3
375		1
376		4
377		2
378		2
379		2
380		4
381		3
382		1
383		2
384		1
385		0
386		1
387		4
388		3
389		1
390		3
391		4
392		4
393		1
394		2
395		2
396		7
397		4
398		3
399		3
400		3
401		5
402		4
403		3
404		3
405		2
406		6
407		0
408		3
409		2
410		4
411		2
412		3
413		1
414		2
415		0
416		3
417		2
418		1
419		2
420		4
421		1
422		4
423		1
424		2
425		1
426		3
427		2
428		2
429		3
430		1
431		1
432		0
433		4
434		1
435		3
436		4
437		1
438		5
439		1
440		0
441		5
442		4
443		2
444		4
445		2
446		1
447		2
448		2
449		1
450		1
451		4
452		5
453		1
454		5
455		2
456		3
457		2
458		3
459		5
460		1
461		3
462		3
463		5
464		2
465		6
466		2
467		2
468		4
469		4
470		0
