 Frequency [Hz] - Resonance Curve	Volatge [V] - Resonance Curve	
3085.00	0.21	
3086.50	0.21	
3088.00	0.21	
3089.50	0.21	
3091.00	0.21	
3092.50	0.21	
3094.00	0.21	
3095.50	0.21	
3097.00	0.21	
3098.50	0.21	
3100.00	0.21	
3101.50	0.21	
3103.00	0.21	
3104.50	0.21	
3106.00	0.21	
3107.50	0.21	
3109.00	0.21	
3110.50	0.21	
3112.00	0.21	
3113.50	0.21	
3115.00	0.21	
3116.50	0.21	
3118.00	0.21	
3119.50	0.21	
3121.00	0.21	
3122.50	0.21	
3124.00	0.21	
3125.50	0.21	
3127.00	0.21	
3128.50	0.21	
3130.00	0.21	
3131.50	0.21	
3133.00	0.21	
3134.50	0.21	
3136.00	0.21	
3137.50	0.21	
3139.00	0.21	
3140.50	0.21	
3142.00	0.21	
3143.50	0.21	
3145.00	0.21	
3146.50	0.21	
3148.00	0.21	
3149.50	0.21	
3151.00	0.21	
3152.50	0.21	
3154.00	0.22	
3155.50	0.22	
3157.00	0.22	
3158.50	0.22	
3160.00	0.22	
3161.50	0.22	
3163.00	0.22	
3164.50	0.22	
3166.00	0.22	
3167.50	0.22	
3169.00	0.22	
3170.50	0.22	
3172.00	0.22	
3173.50	0.22	
3175.00	0.22	
3176.50	0.22	
3178.00	0.22	
3179.50	0.22	
3181.00	0.22	
3182.50	0.22	
3184.00	0.22	
3185.50	0.22	
3187.00	0.22	
3188.50	0.22	
3190.00	0.22	
3191.50	0.22	
3193.00	0.22	
3194.50	0.22	
3196.00	0.22	
3197.50	0.22	
3199.00	0.22	
3200.50	0.22	
3202.00	0.22	
3203.50	0.22	
3205.00	0.22	
3206.50	0.22	
3208.00	0.22	
3209.50	0.22	
3211.00	0.22	
3212.50	0.22	
3214.00	0.22	
3215.50	0.22	
3217.00	0.22	
3218.50	0.22	
3220.00	0.22	
3221.50	0.22	
3223.00	0.22	
3224.50	0.22	
3226.00	0.22	
3227.50	0.22	
3229.00	0.22	
3230.50	0.22	
3232.00	0.22	
3233.50	0.22	
3235.00	0.22	
3236.50	0.23	
3238.00	0.23	
3239.50	0.23	
3241.00	0.23	
3242.50	0.23	
3244.00	0.23	
3245.50	0.23	
3247.00	0.23	
3248.50	0.23	
3250.00	0.23	
3251.50	0.23	
3253.00	0.23	
3254.50	0.23	
3256.00	0.23	
3257.50	0.23	
3259.00	0.23	
3260.50	0.23	
3262.00	0.23	
3263.50	0.23	
3265.00	0.23	
3266.50	0.23	
3268.00	0.23	
3269.50	0.23	
3271.00	0.23	
3272.50	0.23	
3274.00	0.23	
3275.50	0.23	
3277.00	0.23	
3278.50	0.23	
3280.00	0.23	
3281.50	0.23	
3283.00	0.23	
3284.50	0.23	
3286.00	0.23	
3287.50	0.23	
3289.00	0.23	
3290.50	0.23	
3292.00	0.23	
3293.50	0.23	
3295.00	0.23	
3296.50	0.23	
3298.00	0.23	
3299.50	0.23	
3301.00	0.23	
3302.50	0.23	
3304.00	0.23	
3305.50	0.23	
3307.00	0.23	
3308.50	0.23	
3310.00	0.23	
3311.50	0.23	
3313.00	0.23	
3314.50	0.23	
3316.00	0.23	
3317.50	0.23	
3319.00	0.23	
3320.50	0.23	
3322.00	0.23	
3323.50	0.24	
3325.00	0.24	
3326.50	0.24	
3328.00	0.24	
3329.50	0.24	
3331.00	0.24	
3332.50	0.24	
3334.00	0.24	
3335.50	0.24	
3337.00	0.24	
3338.50	0.24	
3340.00	0.24	
3341.50	0.24	
3343.00	0.24	
3344.50	0.24	
3346.00	0.24	
3347.50	0.24	
3349.00	0.24	
3350.50	0.24	
3352.00	0.24	
3353.50	0.24	
3355.00	0.24	
3356.50	0.24	
3358.00	0.24	
3359.50	0.24	
3361.00	0.24	
3362.50	0.24	
3364.00	0.24	
3365.50	0.24	
3367.00	0.24	
3368.50	0.24	
3370.00	0.24	
3371.50	0.24	
3373.00	0.24	
3374.50	0.24	
3376.00	0.24	
3377.50	0.24	
3379.00	0.24	
3380.50	0.24	
3382.00	0.24	
3383.50	0.24	
3385.00	0.24	
3386.50	0.24	
3388.00	0.24	
3389.50	0.24	
3391.00	0.24	
3392.50	0.24	
3394.00	0.24	
3395.50	0.24	
3397.00	0.24	
3398.50	0.24	
3400.00	0.24	
3401.50	0.24	
3403.00	0.24	
3404.50	0.24	
3406.00	0.24	
3407.50	0.24	
3409.00	0.24	
3410.50	0.24	
3412.00	0.24	
3413.50	0.24	
3415.00	0.24	
3416.50	0.25	
3418.00	0.25	
3419.50	0.25	
3421.00	0.25	
3422.50	0.25	
3424.00	0.25	
3425.50	0.25	
3427.00	0.25	
3428.50	0.25	
3430.00	0.25	
3431.50	0.25	
3433.00	0.25	
3434.50	0.25	
3436.00	0.25	
3437.50	0.25	
3439.00	0.25	
3440.50	0.25	
3442.00	0.25	
3443.50	0.25	
3445.00	0.25	
3446.50	0.25	
3448.00	0.25	
3449.50	0.25	
3451.00	0.25	
3452.50	0.25	
3454.00	0.25	
3455.50	0.25	
3457.00	0.25	
3458.50	0.25	
3460.00	0.25	
3461.50	0.25	
3463.00	0.25	
3464.50	0.25	
3466.00	0.25	
3467.50	0.25	
3469.00	0.25	
3470.50	0.25	
3472.00	0.25	
3473.50	0.25	
3475.00	0.25	
3476.50	0.25	
3478.00	0.25	
3479.50	0.25	
3481.00	0.25	
3482.50	0.25	
3484.00	0.25	
3485.50	0.25	
3487.00	0.25	
3488.50	0.25	
3490.00	0.25	
3491.50	0.25	
3493.00	0.25	
3494.50	0.25	
3496.00	0.25	
3497.50	0.25	
3499.00	0.25	
3500.50	0.25	
3502.00	0.25	
3503.50	0.25	
3505.00	0.25	
3506.50	0.25	
3508.00	0.25	
3509.50	0.25	
3511.00	0.25	
3512.50	0.26	
3514.00	0.26	
3515.50	0.26	
3517.00	0.26	
3518.50	0.26	
3520.00	0.26	
3521.50	0.26	
3523.00	0.26	
3524.50	0.26	
3526.00	0.26	
3527.50	0.26	
3529.00	0.26	
3530.50	0.26	
3532.00	0.26	
3533.50	0.26	
3535.00	0.26	
3536.50	0.26	
3538.00	0.26	
3539.50	0.26	
3541.00	0.26	
3542.50	0.26	
3544.00	0.26	
3545.50	0.26	
3547.00	0.26	
3548.50	0.26	
3550.00	0.26	
3551.50	0.26	
3553.00	0.26	
3554.50	0.26	
3556.00	0.26	
3557.50	0.26	
3559.00	0.26	
3560.50	0.26	
3562.00	0.26	
3563.50	0.26	
3565.00	0.26	
3566.50	0.26	
3568.00	0.26	
3569.50	0.26	
3571.00	0.26	
3572.50	0.26	
3574.00	0.26	
3575.50	0.26	
3577.00	0.26	
3578.50	0.26	
3580.00	0.26	
3581.50	0.26	
3583.00	0.26	
3584.50	0.26	
3586.00	0.26	
3587.50	0.26	
3589.00	0.26	
3590.50	0.26	
3592.00	0.26	
3593.50	0.26	
3595.00	0.26	
3596.50	0.26	
3598.00	0.26	
3599.50	0.26	
3601.00	0.26	
3602.50	0.26	
3604.00	0.26	
3605.50	0.26	
3607.00	0.26	
3608.50	0.26	
3610.00	0.26	
3611.50	0.26	
3613.00	0.26	
3614.50	0.27	
3616.00	0.27	
3617.50	0.27	
3619.00	0.27	
3620.50	0.27	
3622.00	0.27	
3623.50	0.27	
3625.00	0.27	
3626.50	0.27	
3628.00	0.27	
3629.50	0.27	
3631.00	0.27	
3632.50	0.27	
3634.00	0.27	
3635.50	0.27	
3637.00	0.27	
3638.50	0.27	
3640.00	0.27	
3641.50	0.27	
3643.00	0.27	
3644.50	0.27	
3646.00	0.27	
3647.50	0.27	
3649.00	0.27	
3650.50	0.27	
3652.00	0.27	
3653.50	0.27	
3655.00	0.27	
3656.50	0.27	
3658.00	0.27	
3659.50	0.27	
3661.00	0.27	
3662.50	0.27	
3664.00	0.27	
3665.50	0.27	
3667.00	0.27	
3668.50	0.27	
3670.00	0.27	
3671.50	0.27	
3673.00	0.27	
3674.50	0.27	
3676.00	0.27	
3677.50	0.27	
3679.00	0.27	
3680.50	0.27	
3682.00	0.27	
3683.50	0.27	
3685.00	0.27	
3686.50	0.27	
3688.00	0.27	
3689.50	0.27	
3691.00	0.27	
3692.50	0.27	
3694.00	0.27	
3695.50	0.27	
3697.00	0.27	
3698.50	0.27	
3700.00	0.27	
3701.50	0.27	
3703.00	0.27	
3704.50	0.27	
3706.00	0.27	
3707.50	0.27	
3709.00	0.27	
3710.50	0.27	
3712.00	0.27	
3713.50	0.27	
3715.00	0.27	
3716.50	0.27	
3718.00	0.27	
3719.50	0.27	
3721.00	0.27	
3722.50	0.28	
3724.00	0.28	
3725.50	0.28	
3727.00	0.28	
3728.50	0.28	
3730.00	0.28	
3731.50	0.28	
3733.00	0.28	
3734.50	0.28	
3736.00	0.28	
3737.50	0.28	
3739.00	0.28	
3740.50	0.28	
3742.00	0.28	
3743.50	0.28	
3745.00	0.28	
3746.50	0.28	
3748.00	0.28	
3749.50	0.28	
3751.00	0.28	
3752.50	0.28	
3754.00	0.28	
3755.50	0.28	
3757.00	0.28	
3758.50	0.28	
3760.00	0.28	
3761.50	0.28	
3763.00	0.28	
3764.50	0.28	
3766.00	0.28	
3767.50	0.28	
3769.00	0.28	
3770.50	0.28	
3772.00	0.28	
3773.50	0.28	
3775.00	0.28	
3776.50	0.28	
3778.00	0.28	
3779.50	0.28	
3781.00	0.28	
3782.50	0.28	
3784.00	0.28	
3785.50	0.28	
3787.00	0.28	
3788.50	0.28	
3790.00	0.28	
3791.50	0.28	
3793.00	0.28	
3794.50	0.28	
3796.00	0.28	
3797.50	0.28	
3799.00	0.28	
3800.50	0.28	
3802.00	0.28	
3803.50	0.28	
3805.00	0.28	
3806.50	0.28	
3808.00	0.28	
3809.50	0.28	
3811.00	0.28	
3812.50	0.28	
3814.00	0.28	
3815.50	0.28	
3817.00	0.28	
3818.50	0.28	
3820.00	0.28	
3821.50	0.28	
3823.00	0.28	
3824.50	0.28	
3826.00	0.28	
3827.50	0.28	
3829.00	0.28	
3830.50	0.28	
3832.00	0.28	
3833.50	0.28	
3835.00	0.28	
3836.50	0.28	
3838.00	0.29	
3839.50	0.29	
3841.00	0.29	
3842.50	0.29	
3844.00	0.29	
3845.50	0.29	
3847.00	0.29	
3848.50	0.29	
3850.00	0.29	
3851.50	0.29	
3853.00	0.29	
3854.50	0.29	
3856.00	0.29	
3857.50	0.29	
3859.00	0.29	
3860.50	0.29	
3862.00	0.29	
3863.50	0.29	
3865.00	0.29	
3866.50	0.29	
3868.00	0.29	
3869.50	0.29	
3871.00	0.29	
3872.50	0.29	
3874.00	0.29	
3875.50	0.29	
3877.00	0.29	
3878.50	0.29	
3880.00	0.29	
3881.50	0.29	
3883.00	0.29	
3884.50	0.29	
3886.00	0.29	
3887.50	0.29	
3889.00	0.29	
3890.50	0.29	
3892.00	0.29	
3893.50	0.29	
3895.00	0.29	
3896.50	0.29	
3898.00	0.29	
3899.50	0.29	
3901.00	0.29	
3902.50	0.29	
3904.00	0.29	
3905.50	0.29	
3907.00	0.29	
3908.50	0.29	
3910.00	0.29	
3911.50	0.29	
3913.00	0.29	
3914.50	0.29	
3916.00	0.29	
3917.50	0.29	
3919.00	0.29	
3920.50	0.29	
3922.00	0.29	
3923.50	0.29	
3925.00	0.29	
3926.50	0.29	
3928.00	0.29	
3929.50	0.29	
3931.00	0.29	
3932.50	0.29	
3934.00	0.29	
3935.50	0.29	
3937.00	0.29	
3938.50	0.29	
3940.00	0.29	
3941.50	0.29	
3943.00	0.29	
3944.50	0.29	
3946.00	0.29	
3947.50	0.29	
3949.00	0.29	
3950.50	0.29	
3952.00	0.29	
3953.50	0.29	
3955.00	0.29	
3956.50	0.29	
3958.00	0.29	
3959.50	0.29	
3961.00	0.30	
3962.50	0.30	
3964.00	0.30	
3965.50	0.30	
3967.00	0.30	
3968.50	0.30	
3970.00	0.30	
3971.50	0.30	
3973.00	0.30	
3974.50	0.30	
3976.00	0.30	
3977.50	0.30	
3979.00	0.30	
3980.50	0.30	
3982.00	0.30	
3983.50	0.30	
3985.00	0.30	
3986.50	0.30	
3988.00	0.30	
3989.50	0.30	
3991.00	0.30	
3992.50	0.30	
3994.00	0.30	
3995.50	0.30	
3997.00	0.30	
3998.50	0.30	
4000.00	0.30	
