Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 02, 2021, 01:50:16
End Time:	June 02, 2021, 01:50:26
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		2
6		6
7		4
8		4
9		13
10		6
11		8
12		13
13		8
14		13
15		15
16		18
17		17
18		13
19		24
20		18
21		26
22		35
23		33
24		25
25		24
26		28
27		30
28		29
29		30
30		34
31		39
32		30
33		32
34		27
35		35
36		37
37		36
38		30
39		33
40		32
41		30
42		31
43		25
44		32
45		19
46		21
47		25
48		25
49		25
50		24
51		19
52		13
53		27
54		21
55		20
56		17
57		16
58		23
59		20
60		18
61		15
62		9
63		21
64		18
65		12
66		17
67		12
68		15
69		19
70		16
71		16
72		13
73		15
74		19
75		13
76		11
77		6
78		12
79		16
80		14
81		12
82		11
83		9
84		8
85		13
86		2
87		7
88		5
89		10
90		11
91		11
92		10
93		5
94		5
95		8
96		7
97		1
98		10
99		7
100		9
101		8
102		7
103		6
104		6
105		7
106		2
107		5
108		3
109		7
110		5
111		5
112		7
113		9
114		4
115		5
116		7
117		3
118		5
119		7
120		5
121		3
122		3
123		9
124		4
125		6
126		2
127		5
128		2
129		4
130		2
131		1
132		4
133		3
134		3
135		2
136		3
137		2
138		2
139		3
140		7
141		4
142		3
143		1
144		7
145		3
146		3
147		4
148		1
149		5
150		3
151		3
152		1
153		3
154		1
155		3
156		2
157		4
158		5
159		3
160		5
161		2
162		3
163		4
164		1
165		2
166		3
167		1
168		1
169		3
170		1
171		4
172		5
173		3
174		7
175		5
176		2
177		0
178		1
179		5
180		3
181		2
182		3
183		3
184		3
185		1
186		3
187		2
188		4
189		5
190		3
191		2
192		1
193		1
194		2
195		2
196		0
197		2
198		4
199		5
200		1
201		4
202		3
203		1
204		2
205		1
206		2
207		2
208		4
209		3
210		5
211		1
212		0
213		1
214		2
215		4
216		3
217		2
218		3
219		2
220		2
221		0
222		2
223		1
224		0
225		0
226		1
227		0
228		0
229		1
230		1
231		1
232		2
233		0
234		1
235		2
236		2
237		1
238		1
239		0
240		1
241		0
242		3
243		0
244		1
245		0
246		2
247		0
248		1
249		3
250		0
251		1
252		0
253		0
254		1
255		1
256		1
257		0
258		0
259		0
260		0
261		0
262		2
263		0
264		2
265		4
266		5
267		0
268		1
269		3
270		1
271		7
272		2
273		3
274		5
275		5
276		1
277		4
278		2
279		5
280		5
281		5
282		3
283		6
284		3
285		4
286		2
287		0
288		3
289		0
290		2
291		2
292		0
293		0
294		2
295		1
296		0
297		1
298		1
299		0
300		1
301		1
302		0
303		1
304		0
305		0
306		0
307		0
308		1
309		0
310		0
311		0
312		2
313		1
314		0
315		3
316		1
317		0
318		1
319		1
320		0
321		0
322		0
323		1
324		1
325		0
326		2
327		0
328		0
329		0
330		0
331		0
332		0
333		1
334		1
335		2
336		2
337		0
338		2
339		0
340		0
341		1
342		1
343		0
344		1
345		1
346		2
347		0
348		1
349		1
350		1
351		0
352		0
353		2
354		2
355		0
356		1
357		0
358		0
359		0
360		1
361		0
362		1
363		2
364		1
365		0
366		0
367		2
368		1
369		0
370		0
371		1
372		1
373		0
374		1
375		2
376		0
377		1
378		0
379		1
380		1
381		0
382		1
383		0
384		1
385		0
386		0
387		1
388		0
389		1
390		3
391		0
392		0
393		0
394		1
395		0
396		1
397		0
398		0
399		0
400		0
401		0
402		0
403		0
404		0
405		0
406		0
407		0
408		0
409		1
410		0
411		0
412		1
413		0
414		0
415		0
416		0
417		0
418		0
419		0
420		0
421		1
422		1
423		0
424		1
425		1
426		1
427		0
428		0
429		1
430		2
431		0
432		0
433		1
434		1
435		0
436		1
437		1
438		0
439		1
440		1
441		1
442		0
443		0
444		1
445		1
446		0
447		0
448		0
449		1
450		1
451		2
452		0
453		1
454		2
455		0
456		1
457		1
458		0
459		0
460		0
461		1
462		0
463		0
464		1
465		0
466		0
467		0
468		1
469		0
470		1
