Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 02, 2021, 01:50:06
End Time:	June 02, 2021, 01:50:16
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		5
7		3
8		6
9		18
10		9
11		7
12		6
13		9
14		6
15		16
16		16
17		24
18		29
19		22
20		16
21		26
22		28
23		33
24		21
25		27
26		40
27		32
28		32
29		36
30		34
31		30
32		23
33		29
34		26
35		29
36		35
37		31
38		39
39		15
40		31
41		19
42		26
43		17
44		23
45		24
46		23
47		35
48		30
49		13
50		22
51		21
52		22
53		29
54		24
55		18
56		13
57		23
58		19
59		18
60		18
61		21
62		19
63		15
64		20
65		23
66		10
67		15
68		12
69		20
70		13
71		17
72		8
73		8
74		7
75		12
76		20
77		12
78		15
79		12
80		11
81		10
82		8
83		6
84		6
85		9
86		6
87		6
88		12
89		11
90		10
91		10
92		5
93		9
94		11
95		7
96		7
97		6
98		11
99		7
100		7
101		3
102		5
103		2
104		10
105		7
106		6
107		5
108		3
109		1
110		12
111		1
112		5
113		5
114		10
115		7
116		5
117		7
118		3
119		3
120		6
121		5
122		1
123		7
124		4
125		3
126		1
127		6
128		5
129		5
130		4
131		5
132		2
133		4
134		3
135		3
136		2
137		3
138		3
139		4
140		4
141		0
142		3
143		3
144		2
145		1
146		3
147		3
148		3
149		4
150		2
151		2
152		6
153		2
154		1
155		4
156		2
157		2
158		4
159		5
160		5
161		1
162		6
163		2
164		3
165		2
166		2
167		3
168		1
169		6
170		1
171		1
172		0
173		3
174		1
175		4
176		3
177		3
178		0
179		3
180		0
181		4
182		1
183		0
184		3
185		2
186		1
187		2
188		3
189		3
190		2
191		3
192		3
193		6
194		2
195		0
196		3
197		3
198		2
199		2
200		3
201		2
202		2
203		0
204		1
205		1
206		1
207		2
208		2
209		4
210		1
211		4
212		0
213		2
214		1
215		3
216		1
217		4
218		2
219		2
220		3
221		1
222		1
223		1
224		0
225		1
226		0
227		1
228		2
229		2
230		0
231		1
232		2
233		1
234		2
235		1
236		1
237		0
238		2
239		3
240		3
241		1
242		0
243		3
244		1
245		1
246		0
247		4
248		0
249		2
250		2
251		4
252		0
253		2
254		1
255		2
256		2
257		2
258		1
259		4
260		0
261		1
262		3
263		1
264		0
265		1
266		2
267		4
268		1
269		3
270		3
271		0
272		3
273		4
274		5
275		8
276		3
277		4
278		3
279		2
280		3
281		3
282		3
283		4
284		3
285		3
286		4
287		2
288		5
289		4
290		2
291		2
292		2
293		2
294		3
295		2
296		3
297		2
298		0
299		1
300		0
301		0
302		0
303		0
304		1
305		2
306		2
307		0
308		0
309		0
310		1
311		2
312		1
313		0
314		0
315		3
316		0
317		1
318		0
319		0
320		0
321		0
322		2
323		0
324		0
325		0
326		0
327		2
328		4
329		3
330		0
331		0
332		0
333		1
334		2
335		1
336		1
337		1
338		1
339		1
340		0
341		2
342		0
343		1
344		1
345		2
346		1
347		0
348		1
349		0
350		1
351		0
352		0
353		1
354		1
355		0
356		1
357		1
358		1
359		1
360		0
361		1
362		0
363		0
364		1
365		0
366		1
367		0
368		2
369		0
370		0
371		1
372		0
373		0
374		0
375		1
376		0
377		0
378		0
379		1
380		2
381		0
382		1
383		0
384		1
385		0
386		0
387		0
388		0
389		1
390		0
391		0
392		0
393		0
394		0
395		2
396		1
397		2
398		1
399		1
400		0
401		1
402		1
403		0
404		0
405		0
406		0
407		1
408		0
409		0
410		2
411		0
412		0
413		0
414		0
415		0
416		1
417		0
418		0
419		1
420		2
421		0
422		1
423		0
424		0
425		0
426		0
427		0
428		0
429		1
430		0
431		0
432		0
433		1
434		1
435		0
436		1
437		0
438		0
439		1
440		1
441		0
442		1
443		0
444		0
445		1
446		0
447		0
448		1
449		2
450		2
451		0
452		1
453		0
454		0
455		0
456		1
457		0
458		0
459		0
460		1
461		1
462		1
463		1
464		1
465		0
466		0
467		0
468		0
469		0
470		1
