Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.94
Start Time:	June 02, 2021, 01:33:12
End Time:	June 02, 2021, 01:33:22
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		3
6		4
7		8
8		6
9		13
10		9
11		15
12		16
13		19
14		33
15		14
16		23
17		28
18		35
19		40
20		40
21		35
22		40
23		50
24		53
25		33
26		44
27		48
28		49
29		46
30		52
31		52
32		52
33		47
34		32
35		44
36		56
37		50
38		42
39		57
40		39
41		47
42		45
43		38
44		46
45		44
46		29
47		35
48		31
49		24
50		33
51		29
52		37
53		36
54		34
55		37
56		29
57		32
58		32
59		28
60		42
61		36
62		34
63		32
64		28
65		26
66		29
67		24
68		15
69		25
70		29
71		23
72		28
73		20
74		21
75		24
76		29
77		26
78		21
79		21
80		20
81		28
82		14
83		23
84		27
85		19
86		19
87		20
88		19
89		19
90		23
91		19
92		18
93		23
94		25
95		18
96		19
97		10
98		20
99		17
100		12
101		11
102		17
103		16
104		18
105		13
106		15
107		12
108		14
109		12
110		12
111		11
112		10
113		8
114		13
115		10
116		10
117		7
118		12
119		13
120		6
121		8
122		11
123		8
124		15
125		12
126		12
127		8
128		7
129		9
130		10
131		11
132		9
133		6
134		9
135		5
136		15
137		6
138		2
139		8
140		4
141		7
142		6
143		11
144		7
145		7
146		8
147		4
148		11
149		14
150		7
151		8
152		4
153		3
154		10
155		11
156		7
157		4
158		7
159		7
160		5
161		11
162		3
163		4
164		8
165		5
166		6
167		9
168		8
169		6
170		6
171		4
172		5
173		7
174		7
175		6
176		5
177		3
178		5
179		12
180		6
181		8
182		8
183		2
184		5
185		4
186		6
187		3
188		3
189		5
190		7
191		8
192		6
193		6
194		4
195		5
196		3
197		7
198		6
199		2
200		6
201		3
202		7
203		5
204		5
205		6
206		7
207		8
208		10
209		5
210		4
211		9
212		6
213		4
214		4
215		4
216		4
217		6
218		5
219		5
220		6
221		2
222		2
223		5
224		1
225		3
226		2
227		2
228		2
229		1
230		3
231		1
232		3
233		1
234		0
235		2
236		3
237		2
238		4
239		4
240		1
241		3
242		1
243		1
244		2
245		4
246		1
247		6
248		5
249		4
250		4
251		1
252		6
253		3
254		2
255		2
256		3
257		2
258		4
259		7
260		6
261		7
262		4
263		4
264		10
265		3
266		7
267		1
268		5
269		10
270		7
271		2
272		7
273		4
274		10
275		6
276		13
277		13
278		5
279		6
280		13
281		6
282		3
283		11
284		7
285		3
286		6
287		6
288		13
289		9
290		5
291		2
292		5
293		5
294		3
295		6
296		2
297		4
298		1
299		3
300		3
301		2
302		4
303		3
304		3
305		2
306		1
307		0
308		4
309		1
310		1
311		2
312		5
313		3
314		2
315		1
316		3
317		1
318		2
319		1
320		2
321		4
322		3
323		3
324		0
325		1
326		6
327		2
328		2
329		1
330		4
331		6
332		2
333		2
334		3
335		4
336		3
337		4
338		2
339		2
340		0
341		4
342		5
343		3
344		3
345		6
346		3
347		1
348		4
349		4
350		2
351		2
352		1
353		2
354		0
355		3
356		2
357		2
358		4
359		0
360		1
361		0
362		0
363		3
364		1
365		2
366		0
367		1
368		1
369		0
370		3
371		0
372		1
373		4
374		2
375		1
376		4
377		3
378		0
379		1
380		0
381		1
382		2
383		0
384		2
385		1
386		2
387		1
388		1
389		1
390		1
391		0
392		0
393		2
394		0
395		1
396		1
397		0
398		1
399		0
400		1
401		0
402		2
403		1
404		1
405		1
406		0
407		2
408		1
409		2
410		2
411		0
412		2
413		2
414		4
415		2
416		1
417		0
418		2
419		1
420		5
421		2
422		1
423		0
424		2
425		3
426		2
427		3
428		0
429		2
430		2
431		3
432		2
433		2
434		1
435		2
436		2
437		8
438		2
439		1
440		1
441		0
442		5
443		1
444		1
445		1
446		4
447		1
448		1
449		4
450		2
451		1
452		1
453		1
454		2
455		1
456		0
457		2
458		0
459		4
460		1
461		1
462		2
463		3
464		4
465		1
466		2
467		2
468		2
469		1
470		0
