Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.96
Start Time:	June 02, 2021, 01:37:43
End Time:	June 02, 2021, 01:37:53
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		2
6		5
7		6
8		7
9		13
10		11
11		19
12		9
13		5
14		19
15		25
16		18
17		34
18		41
19		30
20		39
21		25
22		36
23		30
24		26
25		44
26		31
27		41
28		28
29		43
30		46
31		41
32		35
33		49
34		42
35		48
36		34
37		31
38		30
39		40
40		28
41		36
42		26
43		33
44		36
45		39
46		40
47		22
48		21
49		28
50		24
51		25
52		23
53		29
54		21
55		29
56		24
57		23
58		22
59		23
60		27
61		31
62		24
63		13
64		26
65		16
66		23
67		19
68		16
69		17
70		19
71		30
72		19
73		15
74		10
75		25
76		16
77		24
78		20
79		17
80		20
81		20
82		15
83		17
84		16
85		11
86		16
87		9
88		11
89		14
90		20
91		10
92		14
93		13
94		16
95		15
96		10
97		12
98		13
99		8
100		6
101		13
102		10
103		12
104		10
105		5
106		7
107		8
108		8
109		4
110		8
111		14
112		10
113		6
114		8
115		7
116		5
117		2
118		12
119		9
120		9
121		8
122		8
123		6
124		12
125		7
126		3
127		6
128		6
129		3
130		10
131		6
132		4
133		5
134		2
135		7
136		7
137		4
138		4
139		8
140		6
141		2
142		2
143		8
144		3
145		6
146		5
147		3
148		5
149		5
150		3
151		2
152		5
153		4
154		4
155		3
156		4
157		6
158		7
159		2
160		4
161		5
162		3
163		7
164		7
165		3
166		5
167		4
168		5
169		3
170		2
171		3
172		1
173		5
174		7
175		4
176		1
177		2
178		2
179		2
180		3
181		4
182		4
183		1
184		3
185		1
186		3
187		6
188		4
189		5
190		2
191		3
192		6
193		4
194		3
195		1
196		5
197		2
198		4
199		3
200		3
201		1
202		5
203		3
204		6
205		5
206		1
207		4
208		3
209		2
210		2
211		4
212		2
213		5
214		3
215		2
216		2
217		5
218		1
219		1
220		4
221		3
222		3
223		4
224		0
225		3
226		3
227		2
228		3
229		2
230		1
231		2
232		2
233		3
234		0
235		1
236		3
237		3
238		1
239		4
240		1
241		1
242		3
243		2
244		1
245		1
246		0
247		2
248		3
249		3
250		0
251		0
252		2
253		0
254		3
255		3
256		3
257		2
258		0
259		2
260		1
261		2
262		2
263		1
264		2
265		4
266		5
267		4
268		4
269		2
270		4
271		4
272		6
273		5
274		8
275		8
276		8
277		7
278		6
279		14
280		6
281		13
282		2
283		8
284		4
285		5
286		4
287		7
288		5
289		5
290		3
291		2
292		6
293		0
294		3
295		3
296		2
297		8
298		1
299		0
300		0
301		1
302		0
303		1
304		0
305		0
306		3
307		1
308		1
309		0
310		2
311		3
312		3
313		0
314		2
315		0
316		2
317		1
318		0
319		0
320		0
321		1
322		2
323		1
324		3
325		2
326		1
327		2
328		1
329		0
330		2
331		4
332		0
333		2
334		1
335		2
336		5
337		1
338		1
339		2
340		3
341		2
342		2
343		0
344		1
345		0
346		0
347		1
348		0
349		0
350		2
351		1
352		3
353		0
354		1
355		0
356		1
357		1
358		0
359		2
360		1
361		2
362		0
363		0
364		1
365		0
366		2
367		1
368		1
369		1
370		2
371		1
372		0
373		2
374		1
375		0
376		0
377		1
378		1
379		0
380		0
381		1
382		0
383		1
384		1
385		1
386		0
387		0
388		0
389		1
390		3
391		1
392		1
393		2
394		0
395		0
396		0
397		1
398		1
399		1
400		0
401		0
402		0
403		0
404		2
405		1
406		2
407		1
408		3
409		0
410		1
411		0
412		1
413		2
414		0
415		2
416		0
417		0
418		1
419		0
420		0
421		0
422		1
423		2
424		0
425		0
426		0
427		0
428		0
429		0
430		1
431		1
432		0
433		2
434		0
435		2
436		0
437		0
438		1
439		1
440		0
441		1
442		0
443		0
444		1
445		0
446		1
447		2
448		0
449		1
450		2
451		2
452		0
453		0
454		0
455		1
456		1
457		1
458		0
459		1
460		0
461		1
462		1
463		0
464		1
465		0
466		0
467		0
468		1
469		3
470		2
