Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 02, 2021, 01:45:01
End Time:	June 02, 2021, 01:45:12
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		0
6		8
7		9
8		3
9		13
10		5
11		9
12		7
13		12
14		5
15		13
16		22
17		18
18		24
19		24
20		28
21		24
22		19
23		24
24		27
25		25
26		47
27		43
28		36
29		34
30		29
31		32
32		38
33		32
34		29
35		36
36		22
37		21
38		36
39		19
40		26
41		28
42		22
43		27
44		28
45		18
46		27
47		14
48		15
49		22
50		22
51		19
52		31
53		18
54		28
55		15
56		19
57		16
58		24
59		12
60		23
61		20
62		17
63		13
64		13
65		17
66		14
67		14
68		14
69		20
70		12
71		14
72		8
73		17
74		16
75		11
76		11
77		22
78		15
79		14
80		11
81		19
82		13
83		11
84		7
85		5
86		10
87		9
88		10
89		10
90		2
91		8
92		10
93		10
94		9
95		8
96		13
97		10
98		9
99		8
100		6
101		12
102		8
103		2
104		2
105		8
106		5
107		7
108		6
109		9
110		5
111		3
112		5
113		7
114		8
115		6
116		8
117		5
118		7
119		6
120		7
121		4
122		6
123		3
124		6
125		4
126		3
127		1
128		6
129		5
130		4
131		6
132		6
133		5
134		6
135		3
136		7
137		2
138		5
139		4
140		3
141		4
142		2
143		3
144		3
145		3
146		1
147		4
148		4
149		4
150		2
151		3
152		2
153		3
154		3
155		6
156		3
157		0
158		2
159		5
160		4
161		4
162		1
163		6
164		3
165		1
166		1
167		2
168		2
169		2
170		2
171		2
172		2
173		3
174		4
175		1
176		3
177		1
178		4
179		3
180		3
181		2
182		0
183		4
184		2
185		4
186		3
187		3
188		3
189		2
190		0
191		4
192		5
193		3
194		2
195		6
196		5
197		3
198		6
199		2
200		6
201		4
202		8
203		2
204		5
205		2
206		2
207		2
208		2
209		0
210		1
211		4
212		3
213		2
214		2
215		1
216		3
217		1
218		4
219		1
220		2
221		2
222		2
223		0
224		1
225		2
226		1
227		1
228		5
229		1
230		1
231		0
232		0
233		1
234		1
235		0
236		1
237		0
238		4
239		2
240		2
241		2
242		0
243		5
244		2
245		1
246		0
247		0
248		2
249		2
250		2
251		2
252		0
253		2
254		0
255		1
256		0
257		3
258		0
259		2
260		0
261		4
262		0
263		0
264		2
265		4
266		1
267		1
268		1
269		2
270		4
271		4
272		1
273		3
274		4
275		1
276		4
277		1
278		2
279		9
280		7
281		0
282		5
283		6
284		3
285		5
286		2
287		1
288		2
289		1
290		3
291		3
292		5
293		1
294		1
295		1
296		1
297		0
298		1
299		0
300		1
301		0
302		1
303		1
304		3
305		2
306		2
307		3
308		0
309		0
310		1
311		0
312		1
313		0
314		0
315		0
316		0
317		2
318		1
319		1
320		2
321		0
322		1
323		1
324		0
325		0
326		1
327		1
328		0
329		2
330		1
331		0
332		2
333		1
334		1
335		3
336		1
337		1
338		1
339		3
340		1
341		2
342		2
343		1
344		1
345		1
346		0
347		1
348		1
349		0
350		0
351		1
352		0
353		0
354		2
355		2
356		0
357		0
358		0
359		1
360		0
361		1
362		2
363		1
364		1
365		2
366		0
367		0
368		0
369		0
370		0
371		0
372		1
373		1
374		0
375		0
376		0
377		1
378		0
379		1
380		0
381		1
382		1
383		1
384		0
385		0
386		0
387		0
388		0
389		0
390		0
391		1
392		0
393		1
394		0
395		0
396		1
397		0
398		1
399		0
400		0
401		0
402		0
403		0
404		0
405		3
406		0
407		2
408		0
409		0
410		0
411		0
412		0
413		1
414		0
415		1
416		1
417		0
418		1
419		0
420		0
421		1
422		0
423		2
424		0
425		0
426		0
427		0
428		0
429		0
430		0
431		0
432		1
433		1
434		0
435		1
436		0
437		0
438		0
439		0
440		0
441		1
442		0
443		0
444		1
445		0
446		1
447		0
448		1
449		1
450		1
451		0
452		0
453		2
454		0
455		0
456		1
457		1
458		1
459		0
460		1
461		0
462		2
463		0
464		1
465		1
466		1
467		1
468		1
469		0
470		1
