Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Direct In
High Voltage:	0
Conversion Gain:	1024
Coarse Gain:	1
Fine Gain:	1.00
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	10.0
Elapsed Live Time:	9.97
Start Time:	June 02, 2021, 01:51:20
End Time:	June 02, 2021, 01:51:30
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
0		0
1		0
2		0
3		0
4		0
5		2
6		3
7		3
8		5
9		16
10		12
11		7
12		5
13		10
14		13
15		16
16		19
17		11
18		21
19		26
20		28
21		26
22		25
23		37
24		24
25		38
26		26
27		39
28		23
29		41
30		36
31		34
32		26
33		30
34		35
35		29
36		27
37		28
38		23
39		33
40		24
41		25
42		21
43		29
44		33
45		16
46		19
47		20
48		16
49		26
50		9
51		22
52		23
53		21
54		32
55		24
56		13
57		15
58		14
59		14
60		19
61		14
62		15
63		19
64		18
65		20
66		17
67		13
68		17
69		12
70		15
71		20
72		14
73		11
74		11
75		10
76		13
77		6
78		11
79		12
80		11
81		10
82		9
83		7
84		8
85		11
86		16
87		9
88		8
89		7
90		11
91		11
92		9
93		8
94		6
95		12
96		6
97		5
98		6
99		10
100		12
101		15
102		11
103		3
104		6
105		6
106		6
107		8
108		2
109		7
110		5
111		5
112		8
113		6
114		6
115		5
116		7
117		7
118		5
119		3
120		10
121		7
122		2
123		4
124		4
125		6
126		5
127		7
128		4
129		2
130		3
131		2
132		3
133		6
134		6
135		3
136		6
137		1
138		5
139		5
140		6
141		2
142		4
143		6
144		5
145		5
146		2
147		2
148		3
149		6
150		3
151		3
152		0
153		5
154		3
155		3
156		4
157		4
158		3
159		2
160		4
161		4
162		3
163		4
164		2
165		2
166		3
167		4
168		2
169		3
170		4
171		3
172		2
173		3
174		7
175		3
176		0
177		1
178		3
179		2
180		5
181		2
182		1
183		4
184		2
185		1
186		1
187		0
188		2
189		2
190		2
191		2
192		3
193		1
194		5
195		1
196		2
197		2
198		2
199		4
200		0
201		0
202		3
203		3
204		1
205		5
206		1
207		1
208		1
209		1
210		1
211		1
212		1
213		2
214		0
215		2
216		4
217		1
218		0
219		4
220		1
221		0
222		1
223		5
224		1
225		1
226		2
227		3
228		2
229		1
230		1
231		1
232		2
233		2
234		3
235		0
236		2
237		0
238		1
239		2
240		1
241		1
242		1
243		2
244		1
245		2
246		0
247		0
248		1
249		1
250		3
251		0
252		2
253		3
254		3
255		0
256		2
257		0
258		0
259		2
260		2
261		3
262		2
263		3
264		1
265		0
266		1
267		5
268		1
269		1
270		1
271		5
272		4
273		4
274		3
275		8
276		4
277		7
278		1
279		4
280		4
281		5
282		1
283		4
284		2
285		1
286		1
287		5
288		4
289		5
290		0
291		0
292		5
293		1
294		0
295		3
296		1
297		1
298		0
299		0
300		1
301		2
302		1
303		2
304		1
305		1
306		1
307		1
308		1
309		2
310		0
311		2
312		0
313		0
314		0
315		0
316		0
317		0
318		1
319		2
320		0
321		2
322		2
323		1
324		1
325		1
326		0
327		3
328		0
329		1
330		2
331		2
332		2
333		0
334		0
335		0
336		0
337		1
338		0
339		0
340		1
341		1
342		0
343		1
344		0
345		1
346		1
347		2
348		2
349		0
350		1
351		1
352		0
353		2
354		0
355		0
356		0
357		0
358		0
359		3
360		0
361		0
362		0
363		0
364		1
365		1
366		0
367		0
368		1
369		1
370		0
371		1
372		0
373		0
374		0
375		0
376		1
377		1
378		0
379		0
380		0
381		0
382		0
383		0
384		0
385		1
386		0
387		0
388		0
389		0
390		0
391		0
392		0
393		1
394		0
395		1
396		0
397		0
398		0
399		0
400		0
401		0
402		0
403		1
404		1
405		1
406		1
407		0
408		0
409		0
410		1
411		1
412		0
413		0
414		0
415		0
416		0
417		1
418		0
419		0
420		1
421		0
422		1
423		0
424		0
425		0
426		0
427		0
428		0
429		1
430		2
431		0
432		0
433		1
434		1
435		1
436		0
437		0
438		0
439		1
440		0
441		0
442		1
443		0
444		0
445		0
446		0
447		0
448		0
449		0
450		2
451		0
452		0
453		0
454		0
455		1
456		1
457		1
458		1
459		0
460		0
461		1
462		1
463		0
464		1
465		0
466		1
467		0
468		1
469		0
470		0
