 Frequency [Hz] - Resonance Curve	Volatge [V] - Resonance Curve	
1402.00	0.31	
1403.50	0.30	
1405.00	0.30	
1406.50	0.30	
1408.00	0.30	
1409.50	0.30	
1411.00	0.30	
1412.50	0.30	
1414.00	0.30	
1415.50	0.30	
1417.00	0.30	
1418.50	0.30	
1420.00	0.30	
1421.50	0.30	
1423.00	0.30	
1424.50	0.30	
1426.00	0.29	
1427.50	0.29	
1429.00	0.29	
1430.50	0.29	
1432.00	0.29	
1433.50	0.29	
1435.00	0.29	
1436.50	0.29	
1438.00	0.29	
1439.50	0.29	
1441.00	0.29	
1442.50	0.29	
1444.00	0.29	
1445.50	0.29	
1447.00	0.29	
1448.50	0.28	
1450.00	0.28	
1451.50	0.28	
1453.00	0.28	
1454.50	0.28	
1456.00	0.28	
1457.50	0.28	
1459.00	0.28	
1460.50	0.28	
1462.00	0.28	
1463.50	0.28	
1465.00	0.28	
1466.50	0.28	
1468.00	0.28	
1469.50	0.27	
1471.00	0.27	
1472.50	0.27	
1474.00	0.27	
1475.50	0.27	
1477.00	0.27	
1478.50	0.27	
1480.00	0.27	
1481.50	0.27	
1483.00	0.27	
1484.50	0.27	
1486.00	0.27	
1487.50	0.27	
1489.00	0.26	
1490.50	0.26	
1492.00	0.26	
1493.50	0.26	
1495.00	0.26	
1496.50	0.26	
1498.00	0.26	
1499.50	0.26	
1501.00	0.26	
1502.50	0.26	
1504.00	0.26	
1505.50	0.26	
1507.00	0.26	
1508.50	0.25	
1510.00	0.25	
1511.50	0.25	
1513.00	0.25	
1514.50	0.25	
1516.00	0.25	
1517.50	0.25	
1519.00	0.25	
1520.50	0.25	
1522.00	0.25	
1523.50	0.25	
1525.00	0.25	
1526.50	0.25	
1528.00	0.24	
1529.50	0.24	
1531.00	0.24	
1532.50	0.24	
1534.00	0.24	
1535.50	0.24	
1537.00	0.24	
1538.50	0.24	
1540.00	0.24	
1541.50	0.24	
1543.00	0.24	
1544.50	0.24	
1546.00	0.24	
1547.50	0.23	
1549.00	0.23	
1550.50	0.23	
1552.00	0.23	
1553.50	0.23	
1555.00	0.23	
1556.50	0.23	
1558.00	0.23	
1559.50	0.23	
1561.00	0.23	
1562.50	0.23	
1564.00	0.23	
1565.50	0.22	
1567.00	0.22	
1568.50	0.22	
1570.00	0.22	
1571.50	0.22	
1573.00	0.22	
1574.50	0.22	
1576.00	0.22	
1577.50	0.22	
1579.00	0.22	
1580.50	0.22	
1582.00	0.22	
1583.50	0.21	
1585.00	0.21	
1586.50	0.21	
1588.00	0.21	
1589.50	0.21	
1591.00	0.21	
1592.50	0.21	
1594.00	0.21	
1595.50	0.21	
1597.00	0.21	
1598.50	0.21	
1600.00	0.21	
1601.50	0.20	
1603.00	0.20	
1604.50	0.20	
1606.00	0.20	
1607.50	0.20	
1609.00	0.20	
1610.50	0.20	
1612.00	0.20	
1613.50	0.20	
1615.00	0.20	
1616.50	0.20	
1618.00	0.20	
1619.50	0.19	
1621.00	0.19	
1622.50	0.19	
1624.00	0.19	
1625.50	0.19	
1627.00	0.19	
1628.50	0.19	
1630.00	0.19	
1631.50	0.19	
1633.00	0.19	
1634.50	0.19	
1636.00	0.18	
1637.50	0.18	
1639.00	0.18	
1640.50	0.18	
1642.00	0.18	
1643.50	0.18	
1645.00	0.18	
1646.50	0.18	
1648.00	0.18	
1649.50	0.18	
1651.00	0.18	
1652.50	0.18	
1654.00	0.17	
1655.50	0.17	
1657.00	0.17	
1658.50	0.17	
1660.00	0.17	
1661.50	0.17	
1663.00	0.17	
1664.50	0.17	
1666.00	0.17	
1667.50	0.17	
1669.00	0.17	
1670.50	0.16	
1672.00	0.16	
1673.50	0.16	
1675.00	0.16	
1676.50	0.16	
1678.00	0.16	
1679.50	0.16	
1681.00	0.16	
1682.50	0.16	
1684.00	0.16	
1685.50	0.16	
1687.00	0.15	
1688.50	0.15	
1690.00	0.15	
1691.50	0.15	
1693.00	0.15	
1694.50	0.15	
1696.00	0.15	
1697.50	0.15	
1699.00	0.15	
1700.50	0.15	
1702.00	0.15	
1703.50	0.14	
1705.00	0.14	
1706.50	0.14	
1708.00	0.14	
1709.50	0.14	
1711.00	0.14	
1712.50	0.14	
1714.00	0.14	
1715.50	0.14	
1717.00	0.14	
1718.50	0.14	
1720.00	0.13	
1721.50	0.13	
1723.00	0.13	
1724.50	0.13	
1726.00	0.13	
1727.50	0.13	
1729.00	0.13	
1730.50	0.13	
1732.00	0.13	
1733.50	0.13	
1735.00	0.13	
1736.50	0.12	
1738.00	0.12	
1739.50	0.12	
1741.00	0.12	
1742.50	0.12	
1744.00	0.12	
1745.50	0.12	
1747.00	0.12	
1748.50	0.12	
1750.00	0.12	
1751.50	0.11	
1753.00	0.11	
1754.50	0.11	
1756.00	0.11	
1757.50	0.11	
1759.00	0.11	
1760.50	0.11	
1762.00	0.11	
1763.50	0.11	
1765.00	0.11	
1766.50	0.11	
1768.00	0.10	
1769.50	0.10	
1771.00	0.10	
1772.50	0.10	
1774.00	0.10	
1775.50	0.10	
1777.00	0.10	
1778.50	0.10	
1780.00	0.10	
1781.50	0.10	
1783.00	0.10	
1784.50	0.09	
1786.00	0.09	
1787.50	0.09	
1789.00	0.09	
1790.50	0.09	
1792.00	0.09	
1793.50	0.09	
1795.00	0.09	
1796.50	0.09	
1798.00	0.09	
1799.50	0.08	
1801.00	0.08	
1802.50	0.08	
1804.00	0.08	
1805.50	0.08	
1807.00	0.08	
1808.50	0.08	
1810.00	0.08	
1811.50	0.08	
1813.00	0.08	
1814.50	0.08	
1816.00	0.07	
1817.50	0.07	
1819.00	0.07	
1820.50	0.07	
1822.00	0.07	
1823.50	0.07	
1825.00	0.07	
1826.50	0.07	
1828.00	0.07	
1829.50	0.07	
1831.00	0.07	
1832.50	0.06	
1834.00	0.06	
1835.50	0.06	
1837.00	0.06	
1838.50	0.06	
1840.00	0.06	
1841.50	0.06	
1843.00	0.06	
1844.50	0.06	
1846.00	0.06	
1847.50	0.05	
1849.00	0.05	
1850.50	0.05	
1852.00	0.05	
1853.50	0.05	
1855.00	0.05	
1856.50	0.05	
1858.00	0.05	
1859.50	0.05	
1861.00	0.05	
1862.50	0.05	
1864.00	0.04	
1865.50	0.04	
1867.00	0.04	
1868.50	0.04	
1870.00	0.04	
1871.50	0.04	
1873.00	0.04	
1874.50	0.04	
1876.00	0.04	
1877.50	0.04	
1879.00	0.04	
1880.50	0.03	
1882.00	0.03	
1883.50	0.03	
1885.00	0.03	
1886.50	0.03	
1888.00	0.03	
1889.50	0.03	
1891.00	0.03	
1892.50	0.03	
1894.00	0.03	
1895.50	0.03	
1897.00	0.02	
1898.50	0.02	
1900.00	0.02	
1901.50	0.02	
1903.00	0.02	
1904.50	0.02	
1906.00	0.02	
1907.50	0.02	
1909.00	0.02	
1910.50	0.02	
1912.00	0.01	
1913.50	0.01	
1915.00	0.01	
1916.50	0.01	
1918.00	0.01	
1919.50	0.01	
1921.00	0.01	
1922.50	0.01	
1924.00	0.01	
1925.50	0.01	
1927.00	0.01	
1928.50	0.00	
1930.00	0.00	
1931.50	0.00	
1933.00	0.00	
1934.50	0.00	
1936.00	0.00	
1937.50	0.00	
1939.00	0.00	
1940.50	0.00	
1942.00	0.00	
1943.50	0.00	
1945.00	0.01	
1946.50	0.01	
1948.00	0.01	
1949.50	0.01	
1951.00	0.01	
1952.50	0.01	
1954.00	0.01	
1955.50	0.01	
1957.00	0.01	
1958.50	0.01	
1960.00	0.01	
1961.50	0.02	
1963.00	0.02	
1964.50	0.02	
1966.00	0.02	
1967.50	0.02	
1969.00	0.02	
1970.50	0.02	
1972.00	0.02	
1973.50	0.02	
1975.00	0.02	
1976.50	0.02	
1978.00	0.02	
1979.50	0.03	
1981.00	0.03	
1982.50	0.03	
1984.00	0.03	
1985.50	0.03	
1987.00	0.03	
1988.50	0.03	
1990.00	0.03	
1991.50	0.03	
1993.00	0.03	
1994.50	0.03	
1996.00	0.04	
1997.50	0.04	
1999.00	0.04	
2000.50	0.04	
2002.00	0.04	
2003.50	0.04	
2005.00	0.04	
2006.50	0.04	
2008.00	0.04	
2009.50	0.04	
2011.00	0.04	
2012.50	0.05	
2014.00	0.05	
2015.50	0.05	
2017.00	0.05	
2018.50	0.05	
2020.00	0.05	
2021.50	0.05	
2023.00	0.05	
2024.50	0.05	
2026.00	0.05	
2027.50	0.05	
2029.00	0.05	
2030.50	0.06	
2032.00	0.06	
2033.50	0.06	
2035.00	0.06	
2036.50	0.06	
2038.00	0.06	
2039.50	0.06	
2041.00	0.06	
2042.50	0.06	
2044.00	0.06	
2045.50	0.06	
2047.00	0.06	
2048.50	0.07	
2050.00	0.07	
2051.50	0.07	
2053.00	0.07	
2054.50	0.07	
2056.00	0.07	
2057.50	0.07	
2059.00	0.07	
2060.50	0.07	
2062.00	0.07	
2063.50	0.07	
2065.00	0.07	
2066.50	0.08	
2068.00	0.08	
2069.50	0.08	
2071.00	0.08	
2072.50	0.08	
2074.00	0.08	
2075.50	0.08	
2077.00	0.08	
2078.50	0.08	
2080.00	0.08	
2081.50	0.08	
2083.00	0.08	
2084.50	0.09	
2086.00	0.09	
2087.50	0.09	
2089.00	0.09	
2090.50	0.09	
2092.00	0.09	
2093.50	0.09	
2095.00	0.09	
2096.50	0.09	
2098.00	0.09	
2099.50	0.09	
2101.00	0.09	
2102.50	0.10	
2104.00	0.10	
2105.50	0.10	
2107.00	0.10	
2108.50	0.10	
2110.00	0.10	
2111.50	0.10	
2113.00	0.10	
2114.50	0.10	
2116.00	0.10	
2117.50	0.10	
2119.00	0.10	
2120.50	0.10	
2122.00	0.11	
2123.50	0.11	
2125.00	0.11	
2126.50	0.11	
2128.00	0.11	
2129.50	0.11	
2131.00	0.11	
2132.50	0.11	
2134.00	0.11	
2135.50	0.11	
2137.00	0.11	
2138.50	0.11	
2140.00	0.11	
2141.50	0.12	
2143.00	0.12	
2144.50	0.12	
2146.00	0.12	
2147.50	0.12	
2149.00	0.12	
2150.50	0.12	
2152.00	0.12	
2153.50	0.12	
2155.00	0.12	
2156.50	0.12	
2158.00	0.12	
2159.50	0.12	
2161.00	0.13	
2162.50	0.13	
2164.00	0.13	
2165.50	0.13	
2167.00	0.13	
2168.50	0.13	
2170.00	0.13	
2171.50	0.13	
2173.00	0.13	
2174.50	0.13	
2176.00	0.13	
2177.50	0.13	
2179.00	0.13	
2180.50	0.13	
2182.00	0.14	
2183.50	0.14	
2185.00	0.14	
2186.50	0.14	
2188.00	0.14	
2189.50	0.14	
2191.00	0.14	
2192.50	0.14	
2194.00	0.14	
2195.50	0.14	
2197.00	0.14	
2198.50	0.14	
2200.00	0.14	
2201.50	0.14	
2203.00	0.15	
2204.50	0.15	
2206.00	0.15	
2207.50	0.15	
2209.00	0.15	
2210.50	0.15	
2212.00	0.15	
2213.50	0.15	
2215.00	0.15	
2216.50	0.15	
2218.00	0.15	
2219.50	0.15	
2221.00	0.15	
2222.50	0.15	
2224.00	0.16	
2225.50	0.16	
2227.00	0.16	
2228.50	0.16	
2230.00	0.16	
2231.50	0.16	
2233.00	0.16	
2234.50	0.16	
2236.00	0.16	
2237.50	0.16	
2239.00	0.16	
2240.50	0.16	
2242.00	0.16	
2243.50	0.16	
2245.00	0.16	
2246.50	0.17	
2248.00	0.17	
2249.50	0.17	
2251.00	0.17	
2252.50	0.17	
2254.00	0.17	
2255.50	0.17	
2257.00	0.17	
2258.50	0.17	
2260.00	0.17	
2261.50	0.17	
2263.00	0.17	
2264.50	0.17	
2266.00	0.17	
2267.50	0.17	
2269.00	0.18	
2270.50	0.18	
2272.00	0.18	
2273.50	0.18	
2275.00	0.18	
2276.50	0.18	
2278.00	0.18	
2279.50	0.18	
2281.00	0.18	
2282.50	0.18	
2284.00	0.18	
2285.50	0.18	
2287.00	0.18	
2288.50	0.18	
2290.00	0.18	
2291.50	0.18	
2293.00	0.19	
2294.50	0.19	
2296.00	0.19	
2297.50	0.19	
2299.00	0.19	
2300.50	0.19	
2302.00	0.19	
2303.50	0.19	
2305.00	0.19	
2306.50	0.19	
2308.00	0.19	
2309.50	0.19	
2311.00	0.19	
2312.50	0.19	
2314.00	0.19	
2315.50	0.19	
2317.00	0.20	
2318.50	0.20	
2320.00	0.20	
2321.50	0.20	
2323.00	0.20	
2324.50	0.20	
2326.00	0.20	
2327.50	0.20	
2329.00	0.20	
2330.50	0.20	
2332.00	0.20	
2333.50	0.20	
2335.00	0.20	
2336.50	0.20	
2338.00	0.20	
2339.50	0.20	
2341.00	0.20	
2342.50	0.21	
2344.00	0.21	
2345.50	0.21	
2347.00	0.21	
2348.50	0.21	
2350.00	0.21	
2351.50	0.21	
2353.00	0.21	
2354.50	0.21	
2356.00	0.21	
2357.50	0.21	
2359.00	0.21	
2360.50	0.21	
2362.00	0.21	
2363.50	0.21	
2365.00	0.21	
2366.50	0.21	
2368.00	0.21	
2369.50	0.22	
2371.00	0.22	
2372.50	0.22	
2374.00	0.22	
2375.50	0.22	
2377.00	0.22	
2378.50	0.22	
2380.00	0.22	
2381.50	0.22	
2383.00	0.22	
2384.50	0.22	
2386.00	0.22	
2387.50	0.22	
2389.00	0.22	
2390.50	0.22	
2392.00	0.22	
2393.50	0.22	
2395.00	0.22	
2396.50	0.23	
2398.00	0.23	
2399.50	0.23	
2401.00	0.23	
2402.50	0.23	
2404.00	0.23	
2405.50	0.23	
2407.00	0.23	
2408.50	0.23	
2410.00	0.23	
2411.50	0.23	
2413.00	0.23	
2414.50	0.23	
2416.00	0.23	
2417.50	0.23	
2419.00	0.23	
2420.50	0.23	
2422.00	0.23	
2423.50	0.23	
2425.00	0.24	
2426.50	0.24	
2428.00	0.24	
2429.50	0.24	
2431.00	0.24	
2432.50	0.24	
2434.00	0.24	
2435.50	0.24	
2437.00	0.24	
2438.50	0.24	
2440.00	0.24	
2441.50	0.24	
2443.00	0.24	
2444.50	0.24	
2446.00	0.24	
2447.50	0.24	
2449.00	0.24	
2450.50	0.24	
2452.00	0.24	
2453.50	0.24	
2455.00	0.25	
2456.50	0.25	
2458.00	0.25	
2459.50	0.25	
2461.00	0.25	
2462.50	0.25	
2464.00	0.25	
2465.50	0.25	
2467.00	0.25	
2468.50	0.25	
2470.00	0.25	
2471.50	0.25	
2473.00	0.25	
2474.50	0.25	
2476.00	0.25	
2477.50	0.25	
2479.00	0.25	
2480.50	0.25	
2482.00	0.25	
2483.50	0.25	
2485.00	0.25	
2486.50	0.26	
2488.00	0.26	
2489.50	0.26	
2491.00	0.26	
2492.50	0.26	
2494.00	0.26	
2495.50	0.26	
2497.00	0.26	
2498.50	0.26	
2500.00	0.26	
2501.50	0.26	
2503.00	0.26	
2504.50	0.26	
2506.00	0.26	
2507.50	0.26	
2509.00	0.26	
2510.50	0.26	
2512.00	0.26	
2513.50	0.26	
2515.00	0.26	
2516.50	0.26	
2518.00	0.26	
2519.50	0.27	
2521.00	0.27	
2522.50	0.27	
2524.00	0.27	
2525.50	0.27	
2527.00	0.27	
2528.50	0.27	
2530.00	0.27	
2531.50	0.27	
2533.00	0.27	
2534.50	0.27	
2536.00	0.27	
2537.50	0.27	
2539.00	0.27	
2540.50	0.27	
2542.00	0.27	
2543.50	0.27	
2545.00	0.27	
2546.50	0.27	
2548.00	0.27	
2549.50	0.27	
2551.00	0.27	
2552.50	0.27	
2554.00	0.27	
2555.50	0.28	
2557.00	0.28	
2558.50	0.28	
2560.00	0.28	
2561.50	0.28	
2563.00	0.28	
2564.50	0.28	
2566.00	0.28	
2567.50	0.28	
2569.00	0.28	
2570.50	0.28	
2572.00	0.28	
2573.50	0.28	
2575.00	0.28	
2576.50	0.28	
2578.00	0.28	
2579.50	0.28	
2581.00	0.28	
2582.50	0.28	
2584.00	0.28	
2585.50	0.28	
2587.00	0.28	
2588.50	0.28	
2590.00	0.28	
2591.50	0.29	
2593.00	0.29	
2594.50	0.29	
2596.00	0.29	
2597.50	0.29	
2599.00	0.29	
2600.50	0.29	
2602.00	0.29	
2603.50	0.29	
2605.00	0.29	
2606.50	0.29	
2608.00	0.29	
2609.50	0.29	
2611.00	0.29	
2612.50	0.29	
2614.00	0.29	
2615.50	0.29	
2617.00	0.29	
2618.50	0.29	
2620.00	0.29	
2621.50	0.29	
2623.00	0.29	
2624.50	0.29	
2626.00	0.29	
2627.50	0.29	
2629.00	0.29	
2630.50	0.30	
2632.00	0.30	
2633.50	0.30	
2635.00	0.30	
2636.50	0.30	
2638.00	0.30	
2639.50	0.30	
2641.00	0.30	
2642.50	0.30	
2644.00	0.30	
2645.50	0.30	
2647.00	0.30	
2648.50	0.30	
2650.00	0.30	
2651.50	0.30	
2653.00	0.30	
2654.50	0.30	
2656.00	0.30	
2657.50	0.30	
2659.00	0.30	
2660.50	0.30	
2662.00	0.30	
2663.50	0.30	
2665.00	0.30	
2666.50	0.30	
2668.00	0.30	
2669.50	0.30	
2671.00	0.30	
2672.50	0.31	
2674.00	0.31	
2675.50	0.31	
2677.00	0.31	
2678.50	0.31	
2680.00	0.31	
2681.50	0.31	
2683.00	0.31	
2684.50	0.31	
2686.00	0.31	
2687.50	0.31	
2689.00	0.31	
2690.50	0.31	
2692.00	0.31	
2693.50	0.31	
2695.00	0.31	
2696.50	0.31	
2698.00	0.31	
2699.50	0.31	
2701.00	0.31	
2702.50	0.31	
2704.00	0.31	
2705.50	0.31	
2707.00	0.31	
2708.50	0.31	
2710.00	0.31	
2711.50	0.31	
2713.00	0.31	
2714.50	0.31	
2716.00	0.31	
2717.50	0.31	
2719.00	0.32	
2720.50	0.32	
2722.00	0.32	
2723.50	0.32	
2725.00	0.32	
2726.50	0.32	
2728.00	0.32	
2729.50	0.32	
2731.00	0.32	
2732.50	0.32	
2734.00	0.32	
2735.50	0.32	
2737.00	0.32	
2738.50	0.32	
2740.00	0.32	
2741.50	0.32	
2743.00	0.32	
2744.50	0.32	
2746.00	0.32	
2747.50	0.32	
2749.00	0.32	
2750.50	0.32	
2752.00	0.32	
2753.50	0.32	
2755.00	0.32	
2756.50	0.32	
2758.00	0.32	
2759.50	0.32	
2761.00	0.32	
2762.50	0.32	
2764.00	0.32	
2765.50	0.32	
2767.00	0.33	
2768.50	0.33	
2770.00	0.33	
2771.50	0.33	
2773.00	0.33	
2774.50	0.33	
2776.00	0.33	
2777.50	0.33	
2779.00	0.33	
2780.50	0.33	
2782.00	0.33	
2783.50	0.33	
2785.00	0.33	
2786.50	0.33	
2788.00	0.33	
2789.50	0.33	
2791.00	0.33	
2792.50	0.33	
2794.00	0.33	
2795.50	0.33	
2797.00	0.33	
2798.50	0.33	
2800.00	0.33	
2801.50	0.33	
2803.00	0.33	
2804.50	0.33	
2806.00	0.33	
2807.50	0.33	
2809.00	0.33	
2810.50	0.33	
2812.00	0.33	
2813.50	0.33	
2815.00	0.33	
2816.50	0.33	
2818.00	0.33	
2819.50	0.34	
2821.00	0.34	
2822.50	0.34	
2824.00	0.34	
2825.50	0.34	
2827.00	0.34	
2828.50	0.34	
2830.00	0.34	
2831.50	0.34	
2833.00	0.34	
2834.50	0.34	
2836.00	0.34	
2837.50	0.34	
2839.00	0.34	
2840.50	0.34	
2842.00	0.34	
2843.50	0.34	
2845.00	0.34	
2846.50	0.34	
2848.00	0.34	
2849.50	0.34	
2851.00	0.34	
2852.50	0.34	
2854.00	0.34	
2855.50	0.34	
2857.00	0.34	
2858.50	0.34	
2860.00	0.34	
2861.50	0.34	
2863.00	0.34	
2864.50	0.34	
2866.00	0.34	
2867.50	0.34	
2869.00	0.34	
2870.50	0.34	
2872.00	0.34	
2873.50	0.34	
2875.00	0.34	
2876.50	0.35	
2878.00	0.35	
2879.50	0.35	
2881.00	0.35	
2882.50	0.35	
2884.00	0.35	
2885.50	0.35	
2887.00	0.35	
2888.50	0.35	
2890.00	0.35	
2891.50	0.35	
2893.00	0.35	
2894.50	0.35	
2896.00	0.35	
2897.50	0.35	
2899.00	0.35	
2900.50	0.35	
2902.00	0.35	
2903.50	0.35	
2905.00	0.35	
2906.50	0.35	
2908.00	0.35	
2909.50	0.35	
2911.00	0.35	
2912.50	0.35	
2914.00	0.35	
2915.50	0.35	
2917.00	0.35	
2918.50	0.35	
2920.00	0.35	
2921.50	0.35	
2923.00	0.35	
2924.50	0.35	
2926.00	0.35	
2927.50	0.35	
2929.00	0.35	
2930.50	0.35	
2932.00	0.35	
2933.50	0.35	
2935.00	0.35	
2936.50	0.35	
2938.00	0.35	
2939.50	0.36	
2941.00	0.36	
2942.50	0.36	
2944.00	0.36	
2945.50	0.36	
2947.00	0.36	
2948.50	0.36	
2950.00	0.36	
2951.50	0.36	
2953.00	0.36	
2954.50	0.36	
2956.00	0.36	
2957.50	0.36	
2959.00	0.36	
2960.50	0.36	
2962.00	0.36	
2963.50	0.36	
2965.00	0.36	
2966.50	0.36	
2968.00	0.36	
2969.50	0.36	
2971.00	0.36	
2972.50	0.36	
2974.00	0.36	
2975.50	0.36	
2977.00	0.36	
2978.50	0.36	
2980.00	0.36	
2981.50	0.36	
2983.00	0.36	
2984.50	0.36	
2986.00	0.36	
2987.50	0.36	
2989.00	0.36	
2990.50	0.36	
2992.00	0.36	
2993.50	0.36	
2995.00	0.36	
2996.50	0.36	
2998.00	0.36	
2999.50	0.36	
3001.00	0.36	
3002.50	0.36	
3004.00	0.36	
3005.50	0.36	
3007.00	0.36	
3008.50	0.37	
3010.00	0.37	
3011.50	0.37	
3013.00	0.37	
3014.50	0.37	
3016.00	0.37	
3017.50	0.37	
3019.00	0.37	
3020.50	0.37	
3022.00	0.37	
3023.50	0.37	
3025.00	0.37	
3026.50	0.37	
3028.00	0.37	
3029.50	0.37	
3031.00	0.37	
3032.50	0.37	
3034.00	0.37	
3035.50	0.37	
3037.00	0.37	
3038.50	0.37	
3040.00	0.37	
3041.50	0.37	
3043.00	0.37	
3044.50	0.37	
3046.00	0.37	
3047.50	0.37	
3049.00	0.37	
3050.50	0.37	
3052.00	0.37	
3053.50	0.37	
3055.00	0.37	
3056.50	0.37	
3058.00	0.37	
3059.50	0.37	
3061.00	0.37	
3062.50	0.37	
3064.00	0.37	
3065.50	0.37	
3067.00	0.37	
3068.50	0.37	
3070.00	0.37	
3071.50	0.37	
3073.00	0.37	
3074.50	0.37	
3076.00	0.37	
3077.50	0.37	
3079.00	0.37	
3080.50	0.37	
3082.00	0.37	
3083.50	0.37	
3085.00	0.37	
3086.50	0.38	
3088.00	0.38	
