Heath monochromator readings:
Time: 13:52:52
Date: 17-8-2021
Slit width: 15 microns
Dwell time: 200 milliseconds
Start wavelength: 6300 Angstroms
End wavelength: 6400 Angstroms
Increment: 0.2 Angstroms


0200063000640000002
Begin scan:


06300.0,000772
06300.2,000826
06300.4,000807
06300.6,000823
06300.8,000880
06301.0,000795
06301.2,000811
06301.4,000845
06301.6,000745
06301.8,000763
06302.0,000805
06302.2,000808
06302.4,000843
06302.6,000954
06302.8,000862
06303.0,000684
06303.2,000809
06303.4,000820
06303.6,000759
06303.8,000808
06304.0,000763
06304.2,000783
06304.4,000815
06304.6,000759
06304.8,000753
06305.0,000753
06305.2,000774
06305.4,000860
06305.6,000817
06305.8,000810
06306.0,000856
06306.2,000718
06306.4,000759
06306.6,000872
06306.8,000861
06307.0,000772
06307.2,000818
06307.4,000744
06307.6,000692
06307.8,000769
06308.0,000736
06308.2,000752
06308.4,000749
06308.6,000768
06308.8,000756
06309.0,000813
06309.2,000865
06309.4,000806
06309.6,000867
06309.8,000822
06310.0,000811
06310.2,000914
06310.4,000864
06310.6,000864
06310.8,000772
06311.0,000879
06311.2,000857
06311.4,000804
06311.6,000826
06311.8,000962
06312.0,000978
06312.2,000920
06312.4,001030
06312.6,000943
06312.8,001000
06313.0,001055
06313.2,001010
06313.4,000987
06313.6,001006
06313.8,000915
06314.0,000907
06314.2,001002
06314.4,000918
06314.6,000982
06314.8,000983
06315.0,001010
06315.2,001064
06315.4,000950
06315.6,001005
06315.8,001004
06316.0,001024
06316.2,001003
06316.4,000936
06316.6,000970
06316.8,001151
06317.0,001127
06317.2,001320
06317.4,001336
06317.6,001201
06317.8,001065
06318.0,001187
06318.2,001159
06318.4,001193
06318.6,001380
06318.8,001083
06319.0,001308
06319.2,001392
06319.4,001181
06319.6,001025
06319.8,001045
06320.0,000981
06320.2,001105
06320.4,001168
06320.6,001081
06320.8,001055
06321.0,001094
06321.2,001322
06321.4,001496
06321.6,001224
06321.8,001226
06322.0,001311
06322.2,001135
06322.4,001226
06322.6,001166
06322.8,001214
06323.0,001803
06323.2,001917
06323.4,001448
06323.6,001203
06323.8,001164
06324.0,001086
06324.2,001302
06324.4,001253
06324.6,001658
06324.8,002307
06325.0,001760
06325.2,001292
06325.4,001400
06325.6,001422
06325.8,001207
06326.0,001341
06326.2,001297
06326.4,001287
06326.6,001610
06326.8,001448
06327.0,001489
06327.2,001657
06327.4,001429
06327.6,001456
06327.8,001612
06328.0,001401
06328.2,001559
06328.4,001463
06328.6,001334
06328.8,001684
06329.0,001634
06329.2,001567
06329.4,001803
06329.6,001599
06329.8,001403
06330.0,001860
06330.2,001552
06330.4,001431
06330.6,001507
06330.8,001667
06331.0,002788
06331.2,003401
06331.4,002436
06331.6,001646
06331.8,001679
06332.0,001475
06332.2,001805
06332.4,002042
06332.6,001770
06332.8,001929
06333.0,001757
06333.2,001960
06333.4,002697
06333.6,002578
06333.8,002089
06334.0,003105
06334.2,003116
06334.4,002225
06334.6,002079
06334.8,001856
06335.0,001965
06335.2,002429
06335.4,002102
06335.6,002339
06335.8,002852
06336.0,002377
06336.2,002988
06336.4,003570
06336.6,002155
06336.8,002496
06337.0,003454
06337.2,002504
06337.4,003000
06337.6,003641
06337.8,002863
06338.0,003318
06338.2,003021
06338.4,002610
06338.6,003899
06338.8,003038
06339.0,003170
06339.2,005363
06339.4,003890
06339.6,003745
06339.8,004661
06340.0,003340
06340.2,004773
06340.4,005718
06340.6,003721
06340.8,003845
06341.0,003493
06341.2,003636
06341.4,005921
06341.6,005176
06341.8,004443
06342.0,006633
06342.2,005505
06342.4,005787
06342.6,007705
06342.8,005054
06343.0,006458
06343.2,007296
06343.4,005993
06343.6,010024
06343.8,009394
06344.0,004693
06344.2,007077
06344.4,005007
06344.6,006824
06344.8,010804
06345.0,007681
